,DatasetID,Exp_Name,Condition,Level,Triplicate,Exp1ImputeRMSEAcc,Exp2ImputeModel,Exp2train_auroc,Exp2train_accuracy,Exp2train_balanced_accuracy,Exp2train_logloss,Exp2train_f1,Exp2ori_auroc,Exp2ori_accuracy,Exp2ori_balanced_accuracy,Exp2ori_logloss,Exp2ori_f1,Exp2impute_auroc,Exp2impute_accuracy,Exp2impute_balanced_accuracy,Exp2impute_logloss,Exp2impute_f1,Exp2ClassifierModel,Exp2duration,Exp3train_auroc,Exp3train_accuracy,Exp3train_balanced_accuracy,Exp3train_logloss,Exp3train_f1,Exp3ori_auroc,Exp3ori_accuracy,Exp3ori_balanced_accuracy,Exp3ori_logloss,Exp3ori_f1,Exp3impute_auroc,Exp3impute_accuracy,Exp3impute_balanced_accuracy,Exp3impute_logloss,Exp3impute_f1,Exp3ImputeModel,Exp3ImputeRMSEAcc,Exp3ClassifierModel,Exp3duration
/30_class_full_MAR_0.1_2/,30,class_full_,MAR_,0.1_,2/,0.016086834435624232,IterativeImputer,0.999915145220432,0.9943147208121828,0.9955946058807402,0.01857393177223571,0.9944116292342707,0.9978392508423873,0.9762773722627737,0.9357354028085736,0.07305654377872105,0.9766252216026293,0.9978234293717568,0.9744525547445255,0.9353288987435329,0.07267911514849619,0.9749998316370593,LGBMClassifier,1550.7612364292145,0.9996787661323395,0.9906598984771574,0.9915729892271656,0.037420259246156336,0.9908530928081084,0.9983333068433591,0.9744525547445255,0.970879526977088,0.07947064436926564,0.9756219008109466,0.9982816203386422,0.9671532846715328,0.9531042128603104,0.0883107806760508,0.9703736432023747,IterativeImputer,0.030036114429336475,LGBMClassifier,9408.177462339401
/30_class_full_MAR_0.3_2/,30,class_full_,MAR_,0.3_,2/,0.015061835939843855,IterativeImputer,0.9994495668361336,0.9914720812182741,0.9493484236084999,0.03912170469885552,0.9913775378638974,0.9979885969221408,0.9781021897810219,0.7939270756343928,0.06644830060991641,0.9772535265214108,0.9980147401929724,0.9799270072992701,0.7765582655826557,0.06673214528592841,0.9786475646484971,XGBClassifier,2279.585686683655,0.9998177036300181,0.9930964467005076,0.9646859839208496,0.032457264261743515,0.9930458612021806,0.9973374156904706,0.9781021897810219,0.8407982261640798,0.07262676442481919,0.977248331860404,0.9959968650762152,0.968978102189781,0.6626139443212613,0.08457898564707025,0.9656491307563049,IterativeImputer,0.021855477011303477,RandomForestClassifier,12611.664276361465
/30_class_full_MAR_0.5_2/,30,class_full_,MAR_,0.5_,2/,0.10420297170463026,IterativeImputer,0.9999681604868698,0.9977664974619289,0.9982415009445094,0.010370473999879325,0.9977977666558181,0.9974990666388562,0.9726277372262774,0.9648189209164819,0.09144425079449237,0.9735588911247433,0.9963999185452993,0.9671532846715328,0.904619364375462,0.10405889690837265,0.9675223367324413,LGBMClassifier,2867.26620054245,0.9999831435396997,0.9971573604060914,0.998736222085012,0.012130212369352193,0.9971821515480868,0.9978658340390478,0.968978102189781,0.9543114067504312,0.08404611189605596,0.9702480183437607,0.9907155271353663,0.9434306569343066,0.7070460704607047,0.1522661292583795,0.9395851610571705,IterativeImputer,0.054778519224912406,LGBMClassifier,8829.853727817535
/30_class_full_MNAR_0.01_2/,30,class_full_,MNAR_,0.01_,2/,0.01948660653673783,IterativeImputer,0.9996726314172278,0.9908629441624366,0.9892222981927183,0.036521636900175035,0.9910543409999776,0.9974483744467673,0.9781021897810219,0.8658413402315841,0.07812187021154621,0.9782084502371267,0.9974338564444445,0.9781021897810219,0.8658413402315841,0.07828083756647881,0.9782084502371267,RandomForestClassifier,1543.6949672698975,0.9999756051614728,0.9975634517766497,0.9981962623107161,0.008597176615238424,0.9975900386808653,0.9981491662895614,0.9817518248175182,0.9062453806356245,0.08765117340899413,0.9820272452703214,0.9981401479576683,0.9835766423357665,0.9066518847006652,0.08500539602060397,0.9837732014417954,IterativeImputer,0.009350045821759525,LGBMClassifier,9688.471707344055
/30_class_full_MNAR_0.1_2/,30,class_full_,MNAR_,0.1_,2/,0.052621619049665336,KNNImputer,0.9999389125550181,0.9971573604060914,0.9899942587984271,0.017288406984777672,0.9971712738554812,0.9959795108972938,0.9762773722627737,0.7490761271249077,0.07487258548059705,0.9737907179431311,0.9967139099294672,0.9762773722627737,0.7256467110125646,0.06917195741413466,0.9733347616655339,LGBMClassifier,1841.5356693267822,0.9999731103356098,0.9979695431472081,0.9964089012890188,0.007080485465843322,0.9979876437877694,0.9974690851451044,0.9762773722627737,0.953510716925351,0.0974901345530565,0.9770898350547798,0.9974894402280654,0.9835766423357665,0.9551367331855136,0.08094396477774189,0.9839148798205413,KNNImputer,0.03437829546958758,LGBMClassifier,5670.557333946228
/30_class_full_MNAR_0.3_2/,30,class_full_,MNAR_,0.3_,2/,0.06697875755959952,SimpleImputer,1.0,1.0,1.0,0.0040275838889977135,1.0,0.9967051377913452,0.9762773722627737,0.792719881744272,0.08357583706971554,0.9748780772596344,0.9884374917112051,0.9525547445255474,0.6597807341709782,0.17480782789252022,0.9497299421258842,LGBMClassifier,1963.5237379074097,0.9997788672938512,0.9937055837563452,0.96732157959442,0.028638249343990573,0.9936457721610158,0.9973760318356948,0.9799270072992701,0.925240206947524,0.06795837291781807,0.979891511013016,0.9863678425846342,0.9635036496350365,0.7826065533382607,0.12230627083864704,0.9629568341794382,IterativeImputer,0.03517851982062861,LGBMClassifier,10161.966895341873
/30_class_full_MNAR_0.5_2/,30,class_full_,MNAR_,0.5_,2/,0.11307008158111435,KNNImputer,0.9999991047041042,0.9985786802030456,0.9996833295634472,0.008751992959089107,0.9985847146430984,0.9891739797093312,0.9671532846715328,0.8949248583394924,0.1258231854340659,0.9678666960278242,0.9428610797467488,0.9288321167883211,0.5324833702882483,0.2395490226760896,0.9264037855498183,LGBMClassifier,1473.1269450187683,0.998440071156736,0.9839593908629441,0.9318716903162114,0.06380797154269152,0.983698470248768,0.9976011650692808,0.9762773722627737,0.8541266321754126,0.08643675602596716,0.9764055367038547,0.9643718206376108,0.9452554744525548,0.6993717664449371,0.19511536519123163,0.9431958605012648,IterativeImputer,0.05492154501963485,LGBMClassifier,10340.945856571198
/30_class_full_MCAR_0.01_2/,30,class_full_,MCAR_,0.01_,2/,0.01626321401227868,IterativeImputer,0.9998319795794439,0.9953299492385786,0.9839838601807515,0.024788292171927646,0.9953538460439597,0.9980700421755595,0.9762773722627737,0.7975609756097561,0.06265548924050375,0.9753257111359801,0.9980700421755595,0.9762773722627737,0.7975609756097561,0.06266541313520635,0.9753257111359801,HistGradientBoostingClassifier,1913.5235209465027,0.9987389086336558,0.9900507614213198,0.9559261421235629,0.04149696801267794,0.9900519282798357,0.9977313315055613,0.9835766423357665,0.9009977827050998,0.06729361758602036,0.983546820202786,0.9977050453361305,0.9835766423357665,0.9009977827050998,0.06750628826857004,0.983546820202786,IterativeImputer,0.02298977789022281,HistGradientBoostingClassifier,8429.892194032669
/30_class_full_MCAR_0.1_2/,30,class_full_,MCAR_,0.1_,2/,0.0458692748749441,IterativeImputer,0.9976233909237383,0.9841624365482233,0.9035381031914321,0.05948565187582741,0.9838595910077009,0.996950188964105,0.9726277372262774,0.8355383099285538,0.07788059841732442,0.9724774581365392,0.9968039585723236,0.9726277372262774,0.8355383099285538,0.07818290501203473,0.9724774581365392,XGBClassifier,1947.4695675373077,0.9993411316895211,0.9902538071065989,0.9622353326670897,0.03980895438004792,0.9902926738042159,0.9980123727622553,0.9799270072992701,0.8880635624538064,0.06480978637623568,0.9801636118638212,0.99757668154291,0.9781021897810219,0.8601872382360186,0.06877008518311166,0.9781437265480614,IterativeImputer,0.024420015341120607,HistGradientBoostingClassifier,11351.035902500153
/30_class_full_MCAR_0.3_2/,30,class_full_,MCAR_,0.3_,2/,0.07135237881387194,SimpleImputer,1.0,0.9981725888324873,0.9995928522958607,0.011106881024826145,0.9981829727104872,0.9962207872109954,0.9708029197080292,0.9700665188470067,0.0969920842565174,0.9724276965790306,0.9868874787679325,0.9562043795620438,0.8391475732939148,0.1307998750047078,0.9581003671042315,LGBMClassifier,2210.64413022995,0.9982118008999696,0.9829441624365483,0.9261347970924533,0.06526544026526303,0.9828092243421992,0.9969128926012873,0.9799270072992701,0.9001847745750184,0.08487091723313447,0.9801724070342696,0.9857400357626622,0.9671532846715328,0.8642153239714215,0.10685458294502394,0.9677772410138286,IterativeImputer,0.029134378234305845,LGBMClassifier,13565.975190401077
/30_class_full_MCAR_0.5_2/,30,class_full_,MCAR_,0.5_,2/,0.11340311771168202,IterativeImputer,0.9999286679610124,0.9979695431472081,0.9895363807327421,0.031967781372873254,0.9979652637760272,0.9920783153420587,0.9671532846715328,0.7583641290958364,0.15771477298107348,0.9665092314297982,0.9300985201185192,0.9543795620437956,0.5971544715447153,0.4243018382929756,0.9505268424770426,BaggingClassifier,2571.0229353904724,0.999984388543347,0.9995939086294416,0.9974012474012474,0.011952621448054099,0.9995932923166276,0.9960572356410744,0.968978102189781,0.7733185513673317,0.08856308336521106,0.9680632258134532,0.9644476737515758,0.9525547445255474,0.6185636856368564,0.21320408334760632,0.9495251695806239,IterativeImputer,0.05088336195764973,LGBMClassifier,8942.867111444473
/30_class_simple_MAR_0.01_1_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/30_class_simple_MAR_0.1_3/,30,class_simple_,MAR_,0.1_,3/,0.08982879470732716,SimpleImputer,0.9997698129738586,0.9876142131979695,0.9966100062967287,0.03895778668088178,0.9879656878666029,0.9977878864313492,0.9708029197080292,0.9700665188470067,0.08622608750458734,0.9722464603487448,0.993912264618243,0.9635036496350365,0.9272357723577237,0.11963990071919409,0.9652735645579203,LGBMClassifier,3044.5142731666565,0.9999653474978153,0.996751269035533,0.9986457448174255,0.0129991290369276,0.9967864937459544,0.9974081677601138,0.9708029197080292,0.8763365360926336,0.08284248523519643,0.9717242767382737,0.9905572659930314,0.9653284671532847,0.9058265582655827,0.11707015780538234,0.9669938370380906,SimpleImputer,0.10168769339165064,LGBMClassifier,946.0725705623627
/30_class_simple_MAR_0.3_1_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/30_class_simple_MAR_0.5_3/,30,class_simple_,MAR_,0.5_,3/,0.08680455200531871,SimpleImputer,0.9999604401830787,0.9979695431472081,0.9964089012890188,0.009561241211603556,0.9979928261090433,0.9973844339849389,0.9708029197080292,0.9700665188470067,0.0936421889654929,0.9722464603487448,0.9512583569926665,0.8941605839416058,0.4835550628233555,0.41107294035613745,0.8946788819685997,LGBMClassifier,2564.4550795555115,0.9999754782717594,0.9981725888324873,0.9958237028809297,0.011105478531622213,0.9981932492887164,0.9976017744451893,0.9781021897810219,0.7551367331855137,0.06946775422141778,0.9756675792964229,0.928933829750852,0.8959854014598541,0.4669992609016999,0.2950934907996891,0.8954208759591774,SimpleImputer,0.09019082132317033,LGBMClassifier,1199.5732192993164
/30_class_simple_MNAR_0.01_3/,30,class_simple_,MNAR_,0.01_,3/,0.1055308718746463,SimpleImputer,0.9998743414374353,0.9930964467005076,0.9953231740779807,0.024572539663188547,0.9932268362355886,0.998292667037617,0.9744525547445255,0.970879526977088,0.07555445730530914,0.975592498989224,0.9978946057139073,0.9726277372262774,0.9042128603104211,0.08034218337680842,0.9735881476876268,LGBMClassifier,2710.8095092773438,0.9993913275483098,0.9882233502538071,0.9873733218696412,0.0556191586803049,0.9885463190084781,0.9967602524961896,0.9708029197080292,0.881990638088199,0.09852794599901277,0.9717819838733837,0.9964686393185108,0.968978102189781,0.8597684158659767,0.104738686457592,0.9698028264000645,SimpleImputer,0.11373673455698559,RandomForestClassifier,4054.1022772789
/30_class_simple_MNAR_0.1_3/,30,class_simple_,MNAR_,0.1_,3/,0.08787199005634846,SimpleImputer,0.9994847079477914,0.9896446700507614,0.9551833594187549,0.0381690482166055,0.989635834473718,0.9968013010895135,0.9744525547445255,0.8327050997782705,0.07327906400375861,0.974434797721056,0.9910748512530978,0.9525547445255474,0.5910815471791082,0.1171859812514924,0.9485037815653727,HistGradientBoostingClassifier,2467.934909105301,0.9996826822394077,0.9882233502538071,0.99360700982506,0.0584868267816949,0.9885380243008954,0.9970898316541671,0.9671532846715328,0.9692535107169254,0.11282717111892543,0.9690901523882698,0.994044750777133,0.958029197080292,0.8193520571569352,0.14025145694294708,0.9593997991635782,SimpleImputer,0.09586758368217134,RandomForestClassifier,2818.4667201042175
/30_class_simple_MNAR_0.3_3/,30,class_simple_,MNAR_,0.3_,3/,0.0849775282832128,SimpleImputer,1.0,0.9975634517766497,0.9994571363944809,0.011368078561382047,0.997577097080705,0.9948292800252426,0.968978102189781,0.9583518107908352,0.10199581220555697,0.9701724643049617,0.9793239172255607,0.9416058394160584,0.6662232076866224,0.20293261419184488,0.9414355786739299,LGBMClassifier,2110.7097680568695,0.999999820481612,0.9997969543147208,0.998076923076923,0.028721431751722253,0.999796475346794,0.9963241883151307,0.9616788321167883,0.7765459472776546,0.15156203099554127,0.9608898451664718,0.9540532915037442,0.9379562043795621,0.51189948263119,0.1977346388661225,0.9305886340189967,SimpleImputer,0.07817473762109702,BaggingClassifier,2154.8699882030487
/30_class_simple_MNAR_0.5_3/,30,class_simple_,MNAR_,0.5_,3/,0.11862222416114439,SimpleImputer,0.9979428474111259,0.9843654822335025,0.9188172995588122,0.06874781536734005,0.9838263886757025,0.9913841138249436,0.9653284671532847,0.7539172209903917,0.1043882846639437,0.9649738589130734,0.9555913582244463,0.927007299270073,0.45290711998029065,0.2232874703367947,0.9166488223368433,LGBMClassifier,2203.4524161815643,0.9999381155754776,0.9979695431472081,0.9901449493792855,0.02641254018279205,0.9979620396391089,0.9926014858911678,0.9671532846715328,0.748669623059867,0.10456586353120975,0.9663293113190303,0.9643571904610793,0.9324817518248175,0.4662478442966247,0.23090312011744477,0.9221449203852491,SimpleImputer,0.07765184085179892,LGBMClassifier,1573.7668905258179
/30_class_simple_MCAR_0.01_3/,30,class_simple_,MCAR_,0.01_,3/,0.0742176291086631,SimpleImputer,0.9999353445348602,0.9971573604060914,0.9962279467538458,0.012452661829939086,0.9972083036961786,0.9981050449430899,0.9762773722627737,0.9050258684405025,0.08880337940939502,0.976914909483155,0.998115289239578,0.9708029197080292,0.9038063562453805,0.09023631704191687,0.9718091012282242,LGBMClassifier,2855.9995419979095,0.9993533725761212,0.9865989847715736,0.9876418498411776,0.052350158923064785,0.9870260669946926,0.9969515021774129,0.9708029197080292,0.948250800689825,0.08646303008263817,0.9720280010224207,0.9978218089223718,0.968978102189781,0.9478442966247844,0.0827002932600043,0.9702564806748246,SimpleImputer,0.07686054654526282,RandomForestClassifier,2678.214610338211
/30_class_simple_MCAR_0.1_3/,30,class_simple_,MCAR_,0.1_,3/,0.06829414895572535,SimpleImputer,1.0,1.0,1.0,0.0021133660480441496,1.0,0.9976565356397536,0.9726277372262774,0.9430032027593003,0.08771389489951495,0.9737066999990298,0.9967099274327806,0.9653284671532847,0.8460335057896033,0.10759349203271203,0.9661312439576608,LGBMClassifier,2883.919234275818,1.0,1.0,1.0,0.001452970475292205,1.0,0.9938168110952585,0.9799270072992701,0.9664449371766445,0.1013207314420231,0.9804664980708903,0.9967288143039186,0.9762773722627737,0.9422025129342202,0.11276924378607951,0.9767615084802459,SimpleImputer,0.07769934534240451,LGBMClassifier,1564.4254252910614
/30_class_simple_MCAR_0.3_3/,30,class_simple_,MCAR_,0.3_,3/,0.0711764674014638,SimpleImputer,0.9999992451146135,0.9975634517766497,0.9994571363944809,0.012076893535917135,0.9975781080534255,0.9942159456943326,0.9671532846715328,0.8440133037694013,0.10209783328477132,0.9673349832328559,0.9870276832099402,0.9653284671532847,0.693311160384331,0.13050689515406036,0.9629450626569044,LGBMClassifier,1906.6393556594849,0.9999989919725568,0.9995939086294416,0.9949367088607595,0.03257222173355755,0.9995913513967911,0.9928116420704767,0.9616788321167883,0.7555309189455531,0.2133173417378937,0.961060286351569,0.9915538736957948,0.9635036496350365,0.658980044345898,0.11328439448768438,0.9601474349569297,SimpleImputer,0.06953233955978508,BaggingClassifier,1803.053215265274
/30_class_simple_MCAR_0.5_3/,30,class_simple_,MCAR_,0.5_,3/,0.12133331506216664,SimpleImputer,0.9998919623163458,0.9902538071065989,0.9186877262195836,0.05606832490878847,0.9898836604871668,0.9912732228328431,0.9708029197080292,0.8900837644740083,0.12759412218328725,0.9705999258828772,0.9683686064538722,0.9416058394160584,0.5571569352057157,0.22064815103266447,0.9356670651900325,BaggingClassifier,2259.0106534957886,0.9999939273568288,0.9977664974619289,0.9857219926840181,0.017959591908520388,0.9977530389276011,0.993733305309479,0.958029197080292,0.7547179108154719,0.09116350972532523,0.958079908134362,0.9747875394039504,0.948905109489051,0.7381621088938162,0.17428887465830326,0.9459407809367159,SimpleImputer,0.07705382579571723,XGBClassifier,1233.2214694023132
/30_class_full_MAR_0.01_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/30_class_full_MAR_0.1_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/30_class_full_MAR_0.3_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/30_class_full_MAR_0.5_3/,30,class_full_,MAR_,0.5_,3/,0.02762985341026798,IterativeImputer,0.9999715557406332,0.9979695431472081,0.992661620269427,0.00959658588024844,0.9979819478661506,0.9973388293599343,0.9762773722627737,0.8605937423010592,0.06570252882878483,0.9760736512072739,0.9930732221713787,0.9671532846715328,0.7688716432618872,0.10981186824410079,0.9662825744372892,XGBClassifier,1453.5271215438843,0.9999801049309578,0.9981725888324873,0.9933372959451028,0.005039988846732683,0.9981861420839924,0.996930359233863,0.9726277372262774,0.7038309928553831,0.07820068903786469,0.9693873692551536,0.9942905543560748,0.9671532846715328,0.7026114806602612,0.12326812214225344,0.9641001220494833,IterativeImputer,0.02197197463263075,HistGradientBoostingClassifier,1548.4304671287537
/30_class_full_MNAR_0.01_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/30_class_full_MNAR_0.1_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/30_class_full_MNAR_0.3_3/,30,class_full_,MNAR_,0.3_,3/,0.06989849985848287,SimpleImputer,0.9999995198414847,0.9995939086294416,0.999279085690531,0.008225957641313737,0.9995945356547004,0.9963209412569093,0.9726277372262774,0.7700911554570091,0.07897087376398389,0.9713218243180569,0.9867995892862499,0.9525547445255474,0.5296871150529687,0.1635738404867265,0.9464141815601519,LGBMClassifier,1540.9506001472473,0.9996221116886902,0.9916751269035533,0.9324237670952888,0.03648741702396717,0.9915973882347401,0.9956251040367083,0.9708029197080292,0.9296747967479675,0.07497264007531029,0.9710892301703001,0.9910100525712415,0.9653284671532847,0.7070583887657058,0.1032440044871369,0.9635500455814854,IterativeImputer,0.04619718353834431,XGBClassifier,11262.114048957825
/30_class_full_MNAR_0.5_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/30_class_full_MCAR_0.01_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/30_class_full_MCAR_0.1_3/,30,class_full_,MCAR_,0.1_,3/,0.04710862547510654,IterativeImputer,0.9999809909828496,0.9979695431472081,0.998917176620185,0.007720910237326025,0.9979934570682023,0.9979968349144812,0.9781021897810219,0.9539172209903917,0.0794799486585752,0.9786906905400506,0.9976921785439355,0.9762773722627737,0.8872505543237251,0.09494525992872228,0.9766881294634194,LGBMClassifier,5648.754214525223,0.9984943864092646,0.9827411167512691,0.9167390265255315,0.058196162527000946,0.982575840224217,0.9968651927081957,0.9744525547445255,0.826250307957625,0.07915863021656555,0.9740936862791454,0.9958945394156503,0.9653284671532847,0.6359448139935946,0.09128489894830662,0.9624852681601584,IterativeImputer,0.03323481421619599,HistGradientBoostingClassifier,349.11956310272217
/30_class_full_MCAR_0.3_3/,30,class_full_,MCAR_,0.3_,3/,0.0702211506260729,SimpleImputer,0.9998531185017179,0.9945177664974619,0.9582599530068944,0.053082494318534956,0.9944420671665531,0.9942534496328849,0.9781021897810219,0.8601872382360186,0.09824304126266303,0.9781871875840413,0.9789017484262766,0.958029197080292,0.6989652623798965,0.1593030169292814,0.9569715924707609,XGBClassifier,1793.6282765865326,0.9999623535898691,0.9973604060913706,0.9925040359727083,0.02399409423144586,0.9973707597589955,0.9966315572752474,0.9726277372262774,0.8088691796008869,0.0802799144578781,0.9724411924380354,0.984807436625406,0.948905109489051,0.6557280118255728,0.14373751593070053,0.9470750796080392,IterativeImputer,0.03682184456546345,LGBMClassifier,11482.639829158783
/30_class_full_MCAR_0.5_3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/30_class_simple_MAR_0.01_1/,30,class_simple_,MAR_,0.01_,1/,0.10865644095159221,SimpleImputer,0.9998400840451023,0.9951269035532995,0.9839604899422973,0.02524727017810941,0.9951537721304295,0.9980648567448771,0.9799270072992701,0.9001847745750184,0.060850670501755355,0.9801309340450839,0.998094518677172,0.9781021897810219,0.8335181079083519,0.06288572260107993,0.9775845829731836,HistGradientBoostingClassifier,3410.279197692871,0.9999416477998604,0.9963451776649747,0.9866964602855447,0.01794671805666623,0.9963584245734902,0.9977716159050353,0.9744525547445255,0.8036215816703622,0.06217506880555965,0.9735582744354696,0.9976443812600031,0.9744525547445255,0.8036215816703622,0.0666840373808808,0.9735582744354696,SimpleImputer,0.21141754152024528,XGBClassifier,2827.926290035248
/30_class_simple_MAR_0.01_3/,30,class_simple_,MAR_,0.01_,3/,0.11224721070091574,SimpleImputer,0.999929045139222,0.9973604060913706,0.9856971206024486,0.025345114896366906,0.9973604060913706,0.9971270783185912,0.9762773722627737,0.7822123675782213,0.13633744605385095,0.9752726144389608,0.9970563528618104,0.9744525547445255,0.7818058635131806,0.07927306398237548,0.9735377814002314,BaggingClassifier,2292.1386029720306,0.9998561766413723,0.9941116751269036,0.9711845245585249,0.02993898009086038,0.9941137550570412,0.997634239834335,0.9781021897810219,0.810088691796009,0.07011821398952334,0.9772129740517526,0.9975442192502936,0.9762773722627737,0.8096821877309683,0.06857870622139263,0.975497325322753,SimpleImputer,0.1683520267566665,RandomForestClassifier,4200.455975294113
/30_class_simple_MAR_0.3_1/,30,class_simple_,MAR_,0.3_,1/,0.05200703879796472,SimpleImputer,0.9996743016771005,0.9914720812182741,0.9893580140940983,0.037077042469085976,0.9916404362559688,0.9980519882992557,0.9762773722627737,0.9494703128849469,0.07082821334808141,0.9772060090100114,0.99742886696969,0.9762773722627737,0.8654348361665434,0.09095361321186846,0.9766098857824238,RandomForestClassifier,1716.8368666172028,0.9990269347276854,0.9878172588832488,0.927473158322319,0.04249811229844499,0.9877035948090281,0.9966632437875671,0.9744525547445255,0.8367578221236757,0.07095586623516972,0.9739390068648777,0.9968136529102228,0.9708029197080292,0.7090785907859078,0.07710572840244222,0.9679524034451963,SimpleImputer,0.0686869395700626,XGBClassifier,1390.014327764511
/30_class_simple_MAR_0.3_2/,30,class_simple_,MAR_,0.3_,2/,0.08626585652712991,SimpleImputer,0.9999003985543385,0.9959390862944163,0.9934566351788957,0.029388834112914368,0.9959628775226209,0.9965282442005925,0.9726277372262774,0.9034121704853412,0.07180254766043587,0.9729360686653908,0.9892842562607779,0.9562043795620438,0.6913032766691303,0.11657388584337783,0.9528306494256138,LGBMClassifier,2756.8216331005096,0.9999773970344602,0.9987817258883249,0.999098131155358,0.006445345099586399,0.9987970096668788,0.9963374513012997,0.9744525547445255,0.8860433604336043,0.08112577396185412,0.9742985697928808,0.9526373524167304,0.7846715328467153,0.7799704360679971,0.8015592445305939,0.8384143865247785,SimpleImputer,0.4551249090290196,LGBMClassifier,1983.1872761249542
/30_class_simple_MAR_0.3_3/,30,class_simple_,MAR_,0.3_,3/,0.06646208982759075,SimpleImputer,0.9998570580315912,0.9932994923857869,0.99787668804294,0.02487167635523762,0.9934116206852535,0.997594006901779,0.9653284671532847,0.9688470066518846,0.09531724405600163,0.9673231647919943,0.9959427938379296,0.9525547445255474,0.856109879280611,0.1330330188767359,0.9557640138007814,LGBMClassifier,2280.629602909088,0.9999893010282472,0.9989847715736041,0.9991433697891512,0.0027722315900473304,0.9989946147276916,0.9971548359596305,0.9762773722627737,0.8040280857354029,0.07398743672371597,0.9753048496413151,0.994945023835279,0.9744525547445255,0.7809928553830993,0.09836289390707244,0.9736128950041107,SimpleImputer,0.09490061802863588,HistGradientBoostingClassifier,2795.2211923599243
